category,date,title,url,website,has_keywords
Company News,10/22/2024 7:45,Amusnet unveils new Secrets of Cairo slot,https://igamingbusiness.com/company-news/amusnet-unveils-new-secrets-of-cairo-slot/,igb,jackpot
Casino,10/21/2024 19:49,Future of US icasino comes down to one thing: money,https://igamingbusiness.com/casino/icasino-legalisation-money/,igb,"operator, online casino"
Casino,10/21/2024 18:29,Illegal online gambling spikes in South Korea,https://igamingbusiness.com/casino/land-based-casino-regulation/illegal-online-gambling-spikes-south-korea/,igb,
Finance,10/21/2024 17:29,Michigan falls just short of online betting and igaming records in September,https://igamingbusiness.com/finance/michigan-online-betting-igaming-september/,igb,operator
Sports Betting,10/21/2024 17:05,"Illinois sports betting handle up in August, but hold declines sharply against July",https://igamingbusiness.com/sports-betting/illinois-sports-betting-handle-revenue-august/,igb,operator
Sports Betting,10/21/2024 15:47,"Weekend Report: US sportsbooks switch up prop bet rules for NBA, row erupts over Betfred shop signage",https://igamingbusiness.com/sports-betting/weekend-report-prop-bets-nba-shop-signage-mcgregor-loses/,igb,
Strategy,10/21/2024 14:42,XLMedia offloads North America business to Sportradar for $30m,https://igamingbusiness.com/strategy/ma/xlmedia-offloads-north-america-business-sportradar/,igb,operator
Casino Games,10/21/2024 14:32,"Fliff CEO: Our customers ""not of high value to a sports betting operator""",https://igamingbusiness.com/casino-games/social-gaming/fliff-sweepstakes-social-casino/,igb,
Company News,10/21/2024 13:42,Pagol.bet enhances Brazilian market strategy with Fast Track CRM integration,https://igamingbusiness.com/company-news/pagol-bet-enhances-brazilian-market-strategy-with-fast-track-crm-integration/,igb,operator
Company News,10/21/2024 13:31,Softswiss Game Aggregator partners with 100HP Gaming to expand crash game offerings,https://igamingbusiness.com/company-news/softswiss-game-aggregator-partners-with-100hp-gaming-to-expand-crash-game-offerings/,igb,"jackpot, provider, operator"
Legal Compliance,10/21/2024 11:30,Court order grants Megapix access to SPA approved list,https://igamingbusiness.com/legal-compliance/regulation/spa-list-brazil-transition-period/,igb,operator
Legal Compliance,10/21/2024 11:14,Gambling Commission embarks on black market study to improve monitoring efforts,https://igamingbusiness.com/legal-compliance/gambling-commission-black-market-study/,igb,operator
Brand Views,10/21/2024 10:05,Crash games lead the way in attracting Gen Z players,https://igamingbusiness.com/brand-views/crash-games-lead-the-way-in-attracting-gen-z-players-spribe/,igb,operator
Company News,10/21/2024 9:35,nVenue partners with OpenBet to deliver superior global in-play microbetting,https://igamingbusiness.com/company-news/nvenue-partners-with-openbet-to-deliver-superior-global-in-play-microbetting/,igb,"operator, provider"
Legal Compliance,10/21/2024 8:59,ACMA continues offshore website blocking in fight against illegal gambling,https://igamingbusiness.com/legal-compliance/acma-blocks-offshore-websites-illegal-gambling/,igb,"provider, operator, online casino"
Company News,10/21/2024 8:58,Pragmatic Play reels in spooky treats with Big Bass Halloween 2,https://igamingbusiness.com/company-news/pragmatic-play-reels-in-spooky-treats-with-big-bass-halloween-2/,igb,
Company News,10/21/2024 8:58,Digitain integrates Vibra Gaming content,https://igamingbusiness.com/company-news/digitain-integrates-vibra-gaming-content/,igb,"provider, operator"
Company News,10/21/2024 7:53,EvenBet Gaming expands into Paraguay with JugaMax partnership,https://igamingbusiness.com/company-news/evenbet-gaming-expands-into-paraguay-with-jugamax-partnership/,igb,"operator, provider, online casino"
Sports Betting,10/18/2024 22:39,Ute tribes' Colorado lawsuit could set a precedent that goes beyond West Flagler,https://igamingbusiness.com/sports-betting/colorado-lawsuit-indian-country/,igb,
Casino,10/18/2024 21:33,Sanborn arrested on new fraud charge as Concord Casino saga continues to spiral,https://igamingbusiness.com/casino/land-based-casino-regulation/sanborn-arrested-on-new-fraud-charge-as-concord-casino-saga-continues-to-spiral/,igb,
Gaming,10/18/2024 18:23,"State of the Union: Industry, CFG fight over cannibalisation, Bally Bet launches in TN",https://igamingbusiness.com/gaming/online-casino/cannibalisation-penn-state-of-the-union/,igb,operator
Finance,10/18/2024 17:34,Pennsylvania: sports betting and igaming growth offset land-based decline in September,https://igamingbusiness.com/finance/pennsylvania-sports-betting-igaming-september/,igb,operator
Finance,10/18/2024 15:21,New Jersey smashes igaming revenue record again in September,https://igamingbusiness.com/finance/new-jersey-igaming-revenue-record-september/,igb,operator
Company News,10/18/2024 11:25,Push Gaming appoints Andy Bentley as COO amid senior reshuffle,https://igamingbusiness.com/company-news/push-gaming-appoints-andy-bentley-as-coo-amid-senior-reshuffle/,igb,
Strategy,10/18/2024 10:39,Entain expect Brazil growth to level out following legal market launch,https://igamingbusiness.com/strategy/entain-brazil-growth/,igb,
Company News,10/18/2024 10:24,Smartico.ai launches exciting new Quiz Game feature to boost player engagement,https://igamingbusiness.com/company-news/smartico-ai-launches-exciting-new-quiz-game-feature-to-boost-player-engagement/,igb,operator
Company News,10/18/2024 10:20,Galaxsys partners with Softswiss to take their offerings to the next level,https://igamingbusiness.com/company-news/galaxsys-partners-with-softswiss-to-take-their-offerings-to-the-next-level/,igb,"operator, provider"
Legal Compliance,10/18/2024 10:19,"Ireland passes Gambling Regulation Bill, law to be enacted ""within the year""  ",https://igamingbusiness.com/legal-compliance/ireland-gambling-regulation-bill-passes/,igb,operator
Legal Compliance,10/18/2024 9:50,"BlokDance faces €840,000 KSA fine over illegal gambling in the Netherlands",https://igamingbusiness.com/legal-compliance/blokdance-penalty-illegal-gambling-netherlands/,igb,"operator, provider"
Finance,10/18/2024 8:29,Evoke revenues rebound in Q3 in first growth period since Q1 2022,https://igamingbusiness.com/finance/evoke-plc-q3-rebound/,igb,"operator, online casino"
Casino,10/18/2024 8:00,"Melco, John Keells open City of Dreams Sri Lanka",https://igamingbusiness.com/casino/integrated-resorts/melco-john-keells-open-city-of-dreams-sri-lanka/,igb,
Finance,10/18/2024 7:57,Digital growth pushes year-to-date revenue to €2.10bn at FDJ,https://igamingbusiness.com/finance/year-to-date-revenue-fdj/,igb,"operator, jackpot"
Casino,10/17/2024 22:30,Macau criminalises illegal money exchanges,https://igamingbusiness.com/casino/macau-criminalises-illegal-money-exchanges/,igb,
Gaming,10/17/2024 19:14,"AGCO fines NorthStar Gaming CA$30,000 for geolocation fail",https://igamingbusiness.com/gaming/agco-fine-northstar-geolocation/,igb,operator
Gaming,10/17/2024 19:03,Bovada may feel hit of exiting US markets more for igaming than wagering,https://igamingbusiness.com/gaming/bovada-pain-us-exit/,igb,
Casino,10/17/2024 18:38,Will Northern Marianas gamble on another IR?,https://igamingbusiness.com/casino/northern-marianas-another-ir/,igb,
Legal Compliance,10/17/2024 14:58,Esportes da Sorte and Reals added to SPA list of approved operators in Brazil,https://igamingbusiness.com/legal-compliance/esportes-da-sorte-spa-brazil/,igb,operator
Company News,10/17/2024 11:11,Slotland celebrates 26th birthday unveiling epic $1m+ in bonuses and new games,https://igamingbusiness.com/company-news/slotland-celebrates-26th-birthday-unveiling-epic-1m-in-bonuses-and-new-games/,igb,"online casino, jackpot, local jackpot"
Company News,10/17/2024 11:09,"BetConstruct announces acquisition of new Romanian licence, granted by ONJN",https://igamingbusiness.com/company-news/betconstruct-announces-acquisition-of-new-romanian-licence-granted-by-onjn/,igb,
Lottery,10/17/2024 11:08,Premier Lotteries tech issue leaves Irish National Lottery prizes unclaimed,https://igamingbusiness.com/lottery/irish-national-lottery-prizes-unclaimed-tech-issue/,igb,operator
Finance,10/17/2024 10:58,Kindred on course to meet full-year guidance as Q3 revenue climbs 4%,https://igamingbusiness.com/finance/kindred-q3-results/,igb,operator
Finance,10/17/2024 10:50,Double-digit digital and venues growth drives revenue up 12% at Rank in Q1,https://igamingbusiness.com/finance/quarterly-results/digital-venues-growth-rank-q1/,igb,
Finance,10/17/2024 10:33,"Entain revenue rises 8% in Q3 as group is ""back to where it's meant to be"" says CFO",https://igamingbusiness.com/finance/quarterly-results/entain-q3-revenue-up-group-back-to-growth/,igb,
Company News,10/17/2024 8:14,Blueprint Gaming invites players to seek their fortune in Deal or No Deal: Banker's Boost,https://igamingbusiness.com/company-news/blueprint-gaming-invites-players-to-seek-their-fortune-in-deal-or-no-deal-bankers-boost/,igb,"jackpot, operator"
Company News,10/17/2024 7:59,ICONIC21 debuts Crash Live blending thrilling action with a unique twist,https://igamingbusiness.com/company-news/iconic21-debuts-crash-live-blending-thrilling-action-with-a-unique-twist/,igb,"provider, operator"
Company News,10/17/2024 7:55,"Lightning Box presents new Egypt-inspired adventure, Egglink 100x Ra",https://igamingbusiness.com/company-news/lightning-box-presents-new-egypt-inspired-adventure-egglink-100x-ra/,igb,"jackpot, provider, major jackpot"
Company News,10/17/2024 7:34,AceRun and Yggdrasil bring festive cheer and free games in Golden Donkey Xmas,https://igamingbusiness.com/company-news/acerun-and-yggdrasil-bring-festive-cheer-and-free-games-in-golden-donkey-xmas/,igb,jackpot
Company News,10/17/2024 7:30,GiG grows regulated market footprint with new B2B supplier authorisation for Peru,https://igamingbusiness.com/company-news/gig-grows-regulated-market-footprint-with-new-b2b-supplier-authorisation-for-peru/,igb,"operator, provider"
Casino,10/17/2024 2:52,"Bell Two: Star Sydney hit with fine but keeps its licence, for now",https://igamingbusiness.com/casino/land-based-casino-regulation/nicc-bell-two-star-sydney/,igb,operator
Gaming,10/16/2024 21:42,Mobile gaming dashboard powered by H2,https://igamingbusiness.com/gaming/mobile-gaming-dashboard-powered-by-h2/,igb,
Sports Betting,10/16/2024 20:45,"Tribes: Sweepstakes the latest threat to sovereignty, exclusivity",https://igamingbusiness.com/sports-betting/sweepstakes-tribal-gaming-fight/,igb,operator
Legal Compliance,10/16/2024 19:26,Top Sport loses appeal over self-exclusion violations in Lithuanian Supreme Court,https://igamingbusiness.com/legal-compliance/top-sport-appeal/,igb,operator
Company News,10/16/2024 18:28,Amusnet expands into Senegal through new partnership with Mojabet,https://igamingbusiness.com/company-news/amusnet-expands-into-senegal-through-new-partnership-with-mojabet/,igb,"operator, online casino, jackpot, jackpot prize"
Casino,10/16/2024 17:28,Could latest POGO arrest unlock broader conspiracy?,https://igamingbusiness.com/casino/could-latest-pogo-arrest-unlock-broader-conspiracy/,igb,
Sports Betting,10/16/2024 16:53,Massachusetts sets betting handle and revenue records in September,https://igamingbusiness.com/sports-betting/massachusetts-betting-handle-revenue-records-september/,igb,operator
Sports Betting,10/16/2024 16:20,"Arizona sports betting market up YoY, but down against June",https://igamingbusiness.com/sports-betting/arizona-sports-betting-july-2/,igb,operator
Brand Views,10/16/2024 15:45,Igaming in Europe: Navigating evolving regulations with Playtech,https://igamingbusiness.com/brand-views/igaming-in-europe-navigating-evolving-regulations-with-playtech/,igb,"operator, provider, online casino"
Strategy,10/16/2024 14:20,DraftKings boosts golf offering with Mustard Golf acquisition,https://igamingbusiness.com/strategy/ma/draftkings-boosts-golf-offering-with-mustard-golf-acquisition/,igb,operator
Legal Compliance,10/16/2024 11:22,German court backs GGL's Swiss payment provider ban,https://igamingbusiness.com/legal-compliance/german-court-ggl-payment/,igb,"provider, operator"
Finance,10/16/2024 11:20,Codere Group eyes LatAm and Europe expansion on recapitalisation completion,https://igamingbusiness.com/finance/codere-completes-recapitalisation/,igb,operator
Legal Compliance,10/16/2024 11:01,Operators left off SPA-approved list initiate lawsuits against the regulator,https://igamingbusiness.com/legal-compliance/legal/brazil-spa-lawsuits-approved-list/,igb,operator
Company News,10/16/2024 10:54,Department of Trust launches unique combined player identity and risk assessment solution,https://igamingbusiness.com/company-news/department-of-trust-launches-unique-combined-player-identity-and-risk-assessment-solution/,igb,"provider, operator"
Legal Compliance,10/16/2024 10:46,Finland mulls early market launch as legislation reaches final revisions stage,https://igamingbusiness.com/legal-compliance/finland-gambling-regulation-early-launch/,igb,operator
Company News,10/16/2024 10:00,ESA Gaming expands partnership with Novibet through aggregator integration,https://igamingbusiness.com/company-news/esa-gaming-expands-partnership-with-novibet-through-aggregator-integration/,igb,provider
Company News,10/16/2024 9:48,Digitain signs retail partnership with Colombo Sport,https://igamingbusiness.com/company-news/digitain-signs-retail-partnership-with-colombo-sport/,igb,"operator, jackpot"
Gaming,10/16/2024 9:27,Igaming dashboard powered by H2,https://igamingbusiness.com/gaming/igaming-dashboard-powered-by-h2/,igb,
Company News,10/16/2024 8:35,Everygame Casino introduces new Spooktacular slot from SpinLogic: Punky HalloWin Mega Cascade,https://igamingbusiness.com/company-news/everygame-casino-introduces-new-spooktacular-slot-from-spinlogic-punky-hallowin-mega-cascade/,igb,"jackpot, online casino"
Company News,10/16/2024 8:28,Jelly and Yggdrasil set forth on unforgettable quest in Elixir of Wealth,https://igamingbusiness.com/company-news/jelly-and-yggdrasil-set-forth-on-unforgettable-quest-in-elixir-of-wealth/,igb,
Company News,10/16/2024 8:26,Future Anthem announces significant upgrades to its Amplifier AI product,https://igamingbusiness.com/company-news/future-anthem-announces-significant-upgrades-to-its-amplifier-ai-product/,igb,operator
Company News,10/16/2024 8:21,"BetGames introduces 10,000x multipliers in fast-paced Flash Roulette",https://igamingbusiness.com/company-news/betgames-introduces-10000x-multipliers-in-fast-paced-flash-roulette/,igb,"provider, operator"
Casino Games,10/16/2024 8:10,Sevens & Jok3rs by Indigo Magic,https://igamingbusiness.com/casino-games/slots/sevens-jok3rs-by-indigo-magic/,igb,
Sports Betting,10/15/2024 20:49,Presidential politics could alter gambling expansion landscape in multiple states including Texas,https://igamingbusiness.com/sports-betting/gambling-expansion-presidential-election/,igb,
Casino,10/15/2024 17:55,"Analysts: Macau’s new CE short on economic experience, political chops",https://igamingbusiness.com/casino/land-based-casino-regulation/analysts-macaus-new-ce-lacks-economic-political-experience/,igb,operator
Sports Betting,10/15/2024 17:25,"US sports betting round-up: Indiana, Iowa and Delaware in September",https://igamingbusiness.com/sports-betting/sports-betting-indiana-iowa-delaware-september/,igb,
Brand Views,10/15/2024 13:51,Sportsbook localisation: How to get it right in local markets ,https://igamingbusiness.com/brand-views/sportsbook-localisation-how-to-get-it-right-in-local-markets/,igb,"operator, provider"
Finance,10/15/2024 13:00,"Harris, Trump, everything in between: Kalshi explodes with political futures",https://igamingbusiness.com/finance/kalshi-event-contract-politics/,igb,operator
Legal Compliance,10/15/2024 11:07,New bill suggests reallocating betting tax with 10% going to Brazil health sector,https://igamingbusiness.com/legal-compliance/regulation/bill-tax-contribution-brazil-health/,igb,operator
Finance,10/15/2024 11:05,"""Utterly economically illiterate"": UK industry reacts to gambling tax hike proposals",https://igamingbusiness.com/finance/industry-reacts-gambling-tax-increases-britain/,igb,online casino
Casino Games,10/15/2024 9:22,Jingle Coins: Hold and Win by Playson,https://igamingbusiness.com/casino-games/slots/jingle-coins-hold-and-win-by-playson/,igb,jackpot
Company News,10/15/2024 9:17,BGaming releases quirky Haunted Reels to kick off spooky season,https://igamingbusiness.com/company-news/bgaming-releases-quirky-haunted-reels-to-kick-off-spooky-season/,igb,
Company News,10/15/2024 9:06,Silverback Gaming promises revved up gameplay in new slot Race4Gold,https://igamingbusiness.com/company-news/silverback-gaming-promises-revved-up-gameplay-in-new-slot-race4gold/,igb,
Company News,10/15/2024 9:04,"Amusnet releases new slot gem, 5 Diamond Plus",https://igamingbusiness.com/company-news/amusnet-releases-new-slot-gem-5-diamond-plus/,igb,jackpot
Company News,10/15/2024 8:58,Softswiss gains certification for its Jackpot Aggregator in Bulgaria,https://igamingbusiness.com/company-news/softswiss-gains-certification-for-its-jackpot-aggregator-in-bulgaria/,igb,"jackpot, operator, provider"
Company News,10/15/2024 8:55,"Peter & Sons launches games on Eurobet, a leading operator in Italy",https://igamingbusiness.com/company-news/peter-sons-launches-games-on-eurobet-a-leading-operator-in-italy/,igb,operator
Company News,10/15/2024 8:47,Softswiss joins Pink October movement,https://igamingbusiness.com/company-news/softswiss-joins-pink-october-movement/,igb,
Company News,10/15/2024 8:36,Greentube unveils new slot Calacas Cash,https://igamingbusiness.com/company-news/greentube-unveils-new-slot-calacas-cash/,igb,
Company News,10/15/2024 8:20,Bang Bang Games and Yggdrasil unveil Fiesta Explosiva DuoMax,https://igamingbusiness.com/company-news/bang-bang-games-and-yggdrasil-unveil-fiesta-explosiva-duomax/,igb,
Legal Compliance,10/15/2024 7:49,Crown fined AU$2m in Victoria for self-exclusion breaches,https://igamingbusiness.com/legal-compliance/crown-fine-victoria-self-exclusion-breaches/,igb,"provider, operator"
People,10/15/2024 7:07,FDJ rebuilds Kindred board following chairman and director exodus,https://igamingbusiness.com/people/fdj-kindred-board/,igb,operator
Casino,10/14/2024 19:24,Arizona tribes contribute $43.9m in gaming revenue for Q1 FY2025,https://igamingbusiness.com/casino/arizona-tribes-contributions-q1-fy25/,igb,
Casino,10/14/2024 18:40,Macau lawmakers to vote on bill criminalising illegal money exchange,https://igamingbusiness.com/casino/macau-lawmakers-vote-criminalizing-illegal-money-exchange/,igb,
Sports Betting,10/14/2024 16:33,New York sports betting revenue slips despite higher September spend,https://igamingbusiness.com/sports-betting/new-york-sports-betting-september/,igb,operator
Sports Betting,10/14/2024 16:32,Tribes acknowledge Oklahoma wagering bill coming but is there a path forward?,https://igamingbusiness.com/sports-betting/online-sports-betting/oklahoma-wagering-bill-roadblock/,igb,operator
Casino Games,10/14/2024 15:18,Golden Roar Boom by Greentube,https://igamingbusiness.com/casino-games/slots/golden-roar-boom-by-greentube-2/,igb,jackpot
Casino Games,10/14/2024 15:17,Piggy Blitz Disco Gold Play’n GO,https://igamingbusiness.com/casino-games/slots/piggy-blitz-disco-gold-playn-go/,igb,
Casino Games,10/14/2024 15:17,Aqua Lord 2 by Swintt,https://igamingbusiness.com/casino-games/slots/aqua-lord-2-by-swintt/,igb,
Casino Games,10/14/2024 15:17,Valley of the Dead OnlyWins BoltLock by Yggdrasil Gaming,https://igamingbusiness.com/casino-games/slots/valley-of-the-dead-onlywins-boltlock-by-yggdrasil-gaming/,igb,
Casino Games,10/14/2024 15:17,Scarab Wheel by ELA Games,https://igamingbusiness.com/casino-games/slots/scarab-wheel-by-ela-games/,igb,
Casino Games,10/14/2024 15:17,Poseidon by Habanero,https://igamingbusiness.com/casino-games/slots/poseidon-by-habanero/,igb,
Sports Betting,10/14/2024 14:12,"Weekend Report: Bet365 enters Peru, South Korean celebrities caught up in illegal betting case",https://igamingbusiness.com/sports-betting/weekend-report-bet365-pakistan-baji-south-korea-illegal-betting/,igb,"operator, online casino, provider"
Webinars,10/14/2024 14:06,Next-level gamification: Going beyond the basics to drive player loyalty,https://igamingbusiness.com/webinars/next-level-gamification-going-beyond-the-basics-to-drive-player-loyalty/,igb,operator
Crypto Gambling,10/14/2024 13:50,"Security, transparency, traceability: Cryptocurrency in igaming",https://igamingbusiness.com/crypto-gambling/security-transparency-traceability-cryptocurrency-in-igaming/,igb,"online casino, operator"
Legal Compliance,10/14/2024 11:21,"Loterj/government legal battle reaches Supreme Court, state regulator fights for licensees to operate nationally",https://igamingbusiness.com/legal-compliance/legal/loterj-injunction-brazil-government/,igb,operator
Legal Compliance,10/14/2024 9:32,Operator share prices tumble as UK government considering gambling tax increase,https://igamingbusiness.com/legal-compliance/britain-gambling-tax-increase/,igb,"operator, online casino"
Company News,10/14/2024 8:54,Playzia partners with First Look Games,https://igamingbusiness.com/company-news/playzia-partners-with-first-look-games/,igb,"online casino, jackpot"
Legal Compliance,10/14/2024 8:37,ALH fined in Victoria for underage gambling breaches,https://igamingbusiness.com/legal-compliance/alh-fine-victoria-underage-gambling/,igb,operator
Company News,10/14/2024 8:18,EvenBet Gaming streamlines online poker product with Poker Clubs launch,https://igamingbusiness.com/company-news/evenbet-gaming-streamlines-online-poker-product-with-poker-clubs-launch/,igb,operator
Company News,10/14/2024 8:08,Pragmatic Play unleashes wild respins in Release the Kraken Megaways,https://igamingbusiness.com/company-news/pragmatic-play-unleashes-wild-respins-in-release-the-kraken-megaways/,igb,
Company News,10/14/2024 7:47,Habanero unlocks power of the god of the sea with latest release Poseidon,https://igamingbusiness.com/company-news/habanero-unlocks-power-of-the-god-of-the-sea-with-latest-release-poseidon/,igb,
Sports Betting,10/12/2024 0:28,"G2E: Let's make a deal! Minnesota stakeholders have ""framework"" but politics still in play",https://igamingbusiness.com/sports-betting/minnesota-betting-stakeholders-deal/,igb,
Casino,10/11/2024 19:30,"MGM boss bullish on Macau, despite sluggish Chinese economy",https://igamingbusiness.com/casino/mgm-boss-bullish-on-macau-despite-sluggish-chinese-economy/,igb,
Casino,10/11/2024 19:21,Latest New York casino drama: Residents push back in Coney Island; governor issues denial,https://igamingbusiness.com/casino/new-york-latest-casino-drama/,igb,
Sports Betting,10/11/2024 19:16,"State of the Union: Missouri campaign donations approach $50m, Florida opportunity?",https://igamingbusiness.com/sports-betting/missouri-florida-colorado-state-of-the-union/,igb,operator
Legal Compliance,10/11/2024 18:10,"Top-tier operator domains among the 2,040 blocked by Brazil government",https://igamingbusiness.com/legal-compliance/regulation/brazil-spa-blocked-betting-operators/,igb,operator
Sports Betting,10/11/2024 17:20,US sports betting round-up: Maryland and Kansas September,https://igamingbusiness.com/sports-betting/betting-records-maryland-kansas-in-september/,igb,operator
Strategy,10/11/2024 16:36,Fantasma Games shareholders vote in favour of EveryMatrix acquisition,https://igamingbusiness.com/strategy/ma/fantasma-shareholders-vote-everymatrix-acquisition/,igb,"operator, provider"
Company News,10/11/2024 14:02,EveryMatrix set to complete Fantasma Games acquisition after meeting shareholder threshold,https://igamingbusiness.com/company-news/everymatrix-set-to-complete-fantasma-games-acquisition-after-meeting-shareholder-threshold/,igb,operator
Gaming,10/11/2024 11:34,Why online casinos should scrap wagering requirements for bonuses,https://igamingbusiness.com/gaming/online-casino/wagering-requirement-bonus-casino/,igb,"online casino, operator"
Sustainable Gambling,10/11/2024 10:43,Dutch trade bodies call for tougher black market monitoring efforts,https://igamingbusiness.com/sustainable-gambling/responsible-gambling/dutch-concerns-black-market-spending/,igb,"provider, operator"
Legal Compliance,10/11/2024 10:23,"Australia's Green party files blanket gambling ad ban bill, government response to Murphy Report due by end of year ",https://igamingbusiness.com/legal-compliance/australia-greens-gambling-ad-ban/,igb,
Company News,10/11/2024 9:35,Galaxsys expands its presence in Africa by partnering with Betika,https://igamingbusiness.com/company-news/galaxsys-expands-its-presence-in-africa-by-partnering-with-betika/,igb,"operator, provider"
Sports Betting,10/11/2024 1:15,"""Simply put, if a student-athlete is inclined to gamble, they’re going to do it""",https://igamingbusiness.com/sports-betting/online-sports-betting/student-athletes-betting-survey/,igb,
Casino,10/10/2024 16:39,South Korea locals casino to invest billions in non-gaming amenities,https://igamingbusiness.com/casino/south-korea-locals-casino-invest-non-gaming-amenities/,igb,
Sports Betting,10/10/2024 15:06,"US September round-up: Tennessee, West Virginia and Detroit",https://igamingbusiness.com/sports-betting/september-tennessee-west-virginia-detroit/,igb,operator
Strategy,10/10/2024 14:23,Nevada approval edges Sega Sammy closer to GAN acquisition,https://igamingbusiness.com/strategy/ma/nevada-approval-sega-sammy-gan-acquisition/,igb,provider
Finance,10/10/2024 12:04,"Player spend data suggests Netherlands channelisation is at 87%, below KSA estimates",https://igamingbusiness.com/finance/ksa-netherlands-channelisation/,igb,"provider, operator, online casino"
Company News,10/10/2024 11:24,3 Oaks Gaming reveals mystical wins in Fortune Globe: Hold and Win,https://igamingbusiness.com/company-news/3-oaks-gaming-reveals-mystical-wins-in-fortune-globe-hold-and-win/,igb,"jackpot, operator"
Company News,10/10/2024 11:14,FeedConstruct's Friendship platform: the one-stop hub for live video streaming,https://igamingbusiness.com/company-news/feedconstructs-friendship-platform-the-one-stop-hub-for-live-video-streaming/,igb,"operator, provider"
Company News,10/10/2024 11:10,Altenar streamlines bet acceptance process with new proprietary algorithm,https://igamingbusiness.com/company-news/altenar-streamlines-bet-acceptance-process-with-new-proprietary-algorithm/,igb,operator
Company News,10/10/2024 10:25,Amusnet partners with Vivabet to strengthen presence in Romania,https://igamingbusiness.com/company-news/amusnet-partners-with-vivabet-to-strengthen-presence-in-romania/,igb,"operator, jackpot, mystery jackpot"
Company News,10/10/2024 10:06,Gaming Laboratories International delivers gold standard certification to core EveryMatrix platform products,https://igamingbusiness.com/company-news/gaming-laboratories-international-delivers-gold-standard-certification-to-core-everymatrix-platform-products/,igb,provider
Company News,10/10/2024 10:01,Wazdan revolutionises player-favourite series with release of One Coin,https://igamingbusiness.com/company-news/wazdan-revolutionises-player-favourite-series-with-release-of-one-coin/,igb,jackpot
Company News,10/10/2024 9:55,Pragmatic Play transforms Live Casino classic with Bet Behind Pro blackjack,https://igamingbusiness.com/company-news/pragmatic-play-transforms-live-casino-classic-with-bet-behind-pro-blackjack/,igb,
Legal Compliance,10/10/2024 9:11,Norway regulator to probe Norsk Tipping over possible self-exclusion failures,https://igamingbusiness.com/legal-compliance/norway-probe-norsk-tipping-self-exclusion-failures/,igb,"provider, operator, jackpot, jackpot prize, online casino"
Company News,10/10/2024 8:58,ESA Gaming welcomes winter with wild-fuelled Santastic 4,https://igamingbusiness.com/company-news/esa-gaming-welcomes-winter-with-wild-fuelled-santastic-4/,igb,provider
Company News,10/10/2024 8:55,HungryBear and Yggdrasil turn back time in mythical new release Riches of Olympus,https://igamingbusiness.com/company-news/hungrybear-and-yggdrasil-turn-back-time-in-mythical-new-release-riches-of-olympus/,igb,operator
Casino,10/10/2024 8:26,Thailand blazes new regulatory trail,https://igamingbusiness.com/casino/land-based-casino-regulation/thailand-blazes-new-regulatory-trail/,igb,operator
Sustainable Gambling,10/10/2024 7:09,"AGA, ECA and BGC partner to address global gambling challenges",https://igamingbusiness.com/sustainable-gambling/aga-eca-bgc-global-gambling-challenges/,igb,operator
Gaming,10/9/2024 22:53,G2E: Battling illegal gambling takes a village,https://igamingbusiness.com/gaming/gaming-regulation/illegal-igaming-g2e-panel/,igb,"operator, online casino, provider"
Sports Betting,10/9/2024 17:55,"US sports betting round-up: Banner September for DC, monthly records tumble in Maine",https://igamingbusiness.com/sports-betting/dc-maine-sports-betting-september/,igb,operator
Tech Innovation,10/9/2024 17:49,"UN: Southeast Asia a den of cybercrime, illegal gambling, online scams",https://igamingbusiness.com/tech-innovation/cybersecurity/un-southeast-asia-den-of-cybercrime/,igb,
Casino Games,10/9/2024 17:32,"G2E: Lobbyists predict Texas' odds of 2025 gaming expansion now ""greater than 50%""",https://igamingbusiness.com/casino-games/casino-regulation/texas-gaming-expansion-g2e/,igb,
Sports Betting,10/9/2024 13:54,North Carolina bounces back in September as sports betting handle and revenue rise,https://igamingbusiness.com/sports-betting/north-carolina-september-sports-betting/,igb,operator
Company News,10/9/2024 11:13,Thunderkick commits to expansion in Italy  with CasinoMania partnership,https://igamingbusiness.com/company-news/thunderkick-commits-to-expansion-in-italy-with-casinomania-partnership/,igb,"operator, provider, online casino"
Company News,10/9/2024 11:05,Brazil’s BandBet partners with OpenBet to launch sports betting and igaming platform,https://igamingbusiness.com/company-news/brazils-bandbet-partners-with-openbet-to-launch-sports-betting-and-igaming-platform/,igb,"provider, online casino, operator"
Legal Compliance,10/9/2024 10:41,Stake and two others added to Brazil SPA's list of approved operators,https://igamingbusiness.com/legal-compliance/stake-brazil-approved-operators/,igb,operator
Company News,10/9/2024 10:25,BGaming joins SpinOro’s aggregation platform to bolster European expansion,https://igamingbusiness.com/company-news/bgaming-joins-spinoros-aggregation-platform-to-bolster-european-expansion/,igb,"operator, provider"
Finance,10/9/2024 9:37,South Africa gambling revenue reaches record ZAR59.3bn in 2023-24,https://igamingbusiness.com/finance/south-africa-gambling-revenue-2023/,igb,
Company News,10/9/2024 9:28,Hub88 boosts content portfolio with Just Slots,https://igamingbusiness.com/company-news/hub88-boosts-content-portfolio-with-just-slots/,igb,"operator, online casino"
Company News,10/9/2024 9:21,Games Global and Snowborn Games reignite Cash Flip feature in Cash Flip Medusa,https://igamingbusiness.com/company-news/games-global-and-snowborn-games-reignite-cash-flip-feature-in-cash-flip-medusa/,igb,"jackpot, mega jackpot"
